id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1213,80,RL,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,1219.0,GasA,Gd,Y,SBrkr,0,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965,RFn,502.0,TA,TA,Y,0,92,0,96,0,None,MnPrv,None,0,10,2008,WD ,179900
2046,50,RL,138.0,18030,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1598.0,GasA,TA,Y,SBrkr,479,3086,0.0,0.0,3,0,3,1,Ex,12,Maj1,1,Gd,None,None,None,0.0,None,None,Y,122,0,0,0,0,None,MnPrv,None,0,3,2007,WD ,200500
710,50,RM,50.0,5925,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,600.0,Grav,Fa,N,SBrkr,0,968,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,None,None,None,0.0,None,None,Y,0,0,0,0,0,None,GdWo,None,0,5,2009,WD ,37900
2268,20,RL,74.6,6718,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1267.0,GasA,Ex,Y,SBrkr,0,1312,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2001,Unf,471.0,TA,TA,Y,256,28,0,0,0,None,None,None,0,1,2007,WD ,180500
816,90,RL,84.8,11855,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1168.0,GasA,Ex,Y,SBrkr,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,2000,Fin,820.0,TA,TA,Y,312,0,0,0,0,None,None,None,0,10,2009,WD ,269500
1616,60,RL,54.8,12394,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,0,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,Fin,433.0,TA,TA,Y,100,48,0,0,0,None,None,None,0,10,2007,WD ,225000
2233,50,RM,50.0,7000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,720.0,GasA,Gd,Y,FuseA,0,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1965,Fin,720.0,TA,TA,Y,0,0,30,0,0,None,MnPrv,None,0,5,2007,WD ,141000
439,20,RL,87.0,10367,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,Unf,1739.0,GasA,Ex,Y,SBrkr,0,1743,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008,RFn,927.0,TA,TA,Y,168,45,0,0,0,None,None,None,0,6,2009,ConLI,335000
260,20,RL,38.0,15240,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Rec,1026.0,GasA,Ex,Y,SBrkr,0,1026,1.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1977,Unf,308.0,TA,TA,Y,316,85,0,0,0,None,MnPrv,None,0,6,2010,WD ,150000
2523,20,RL,68.0,50271,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,1842.0,GasA,Gd,Y,SBrkr,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981,Fin,894.0,TA,TA,Y,857,72,0,0,0,None,None,None,0,11,2006,WD ,385000
627,60,RL,85.0,13600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768.0,GasA,TA,Y,SBrkr,0,1986,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965,Unf,486.0,TA,TA,Y,0,42,0,0,189,None,None,None,0,10,2009,WD ,205000
251,20,RL,64.0,6762,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1187.0,GasA,Ex,Y,SBrkr,0,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2006,RFn,632.0,TA,TA,Y,105,61,0,0,0,None,None,None,0,2,2010,WD ,206000
2163,20,RL,63.0,8500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1422.0,GasA,Ex,Y,SBrkr,0,1422,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2004,RFn,626.0,TA,TA,Y,192,60,0,0,0,None,None,None,0,11,2007,WD ,179600
2819,20,RL,67.0,8877,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,836.0,GasA,TA,Y,FuseF,0,1220,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1951,Unf,396.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,4,2006,COD,102000
1025,20,RL,74.8,15611,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,1126.0,GasA,TA,Y,SBrkr,0,1126,0.0,1.0,2,0,3,1,Ex,6,Typ,0,None,Attchd,1977,RFn,540.0,TA,TA,Y,180,0,0,0,0,None,None,None,0,3,2008,WD ,175000
2592,20,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1015.0,GasA,Gd,Y,SBrkr,0,1384,1.0,0.0,1,0,2,1,TA,6,Min1,0,None,Attchd,2001,Unf,896.0,TA,TA,Y,75,0,0,323,0,None,None,Shed,400,6,2006,WD ,159000
1491,20,RL,65.0,6500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,Unf,1127.0,GasA,TA,Y,SBrkr,0,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991,Unf,480.0,TA,TA,Y,0,0,138,0,0,None,None,None,0,5,2008,WD ,135000
2742,50,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,994.0,GasA,Gd,Y,SBrkr,0,1855,0.0,0.0,2,0,4,1,TA,7,Typ,0,None,Attchd,1954,Unf,325.0,TA,TA,Y,182,0,0,0,0,None,None,None,0,10,2006,WD ,136900
2497,20,RL,65.0,6993,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,912.0,GasA,TA,Y,SBrkr,0,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961,Unf,288.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2006,WD ,135000
495,60,RL,82.0,9430,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1252.0,GasA,Ex,Y,SBrkr,0,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999,RFn,856.0,TA,TA,Y,0,128,0,0,180,None,None,None,0,7,2009,WD ,337000
2528,60,RL,81.6,11029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1054.0,GasA,TA,Y,SBrkr,0,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968,Unf,619.0,TA,TA,Y,0,65,0,0,222,None,None,None,0,8,2006,WD ,250000
1033,60,RL,77.0,14311,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1236.0,GasA,Ex,Y,SBrkr,0,2340,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1996,RFn,787.0,TA,TA,Y,192,180,218,0,0,None,GdPrv,None,0,6,2008,WD ,306000
764,90,RL,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,1200.0,GasA,TA,Y,SBrkr,0,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,None,None,None,None,0.0,None,None,Y,120,0,0,0,0,None,None,None,0,3,2009,WD ,179000
1165,160,FV,34.0,3604,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,689.0,GasA,Ex,Y,SBrkr,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Detchd,2007,Unf,540.0,TA,TA,Y,0,102,0,0,0,None,None,None,0,2,2008,WD ,146000
2037,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,1138.0,GasA,Gd,Y,SBrkr,0,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,2006,Unf,720.0,TA,TA,N,0,0,170,0,0,None,None,None,0,5,2007,WD ,161000
113,20,RL,79.6,10603,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610.0,GasA,Gd,Y,SBrkr,0,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1977,RFn,480.0,TA,TA,Y,168,68,0,0,0,None,None,None,0,2,2010,WD ,205000
1572,120,RL,42.0,4084,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,1277.0,GasA,Gd,Y,SBrkr,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986,Fin,512.0,TA,TA,Y,240,0,0,0,0,None,None,None,0,7,2008,WD ,241500
2052,20,RL,61.0,7943,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,Unf,1029.0,GasA,Gd,Y,SBrkr,0,1029,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1961,Unf,261.0,TA,TA,Y,64,0,39,0,0,None,None,None,0,4,2007,WD ,118500
2702,80,RL,92.0,6930,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,1062.0,GasA,Ex,Y,FuseF,0,1352,0.0,1.0,1,0,3,1,Gd,6,Min2,0,None,BuiltIn,1958,Unf,288.0,TA,TA,Y,168,0,294,0,0,None,None,None,0,7,2006,WD ,130000
1981,30,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,808.0,GasA,Ex,Y,SBrkr,0,1072,0.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Detchd,1940,Unf,379.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,5,2007,WD ,130000
2335,60,RL,82.0,16052,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1850.0,GasA,Ex,Y,SBrkr,0,2698,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,2006,RFn,736.0,TA,TA,Y,250,0,0,0,0,None,None,None,0,7,2006,New,535000
563,20,RL,65.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,912.0,GasA,Gd,Y,SBrkr,0,912,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962,Unf,252.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,10,2009,WD ,123000
1502,90,RL,65.0,6012,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,None,None,None,None,None,0.0,GasA,TA,N,SBrkr,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,None,None,None,0.0,None,None,N,0,0,0,0,0,None,None,None,0,6,2008,WD ,82000
1310,75,RM,53.0,5350,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,624.0,GasA,Ex,Y,SBrkr,0,1450,0.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,1935,Unf,288.0,TA,TA,Y,0,192,0,0,0,None,MnPrv,None,0,3,2008,WD ,132000
2598,30,RL,60.0,5400,Pave,None,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1073.0,GasA,Ex,Y,SBrkr,0,1073,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1968,Unf,326.0,TA,TA,Y,0,0,112,0,0,None,None,None,0,12,2006,WD ,108480
2715,20,RL,78.2,9535,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,1176.0,GasA,TA,Y,SBrkr,0,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967,Unf,512.0,TA,TA,Y,284,0,0,0,0,None,MnPrv,None,0,7,2006,WD ,165000
1810,20,RL,65.0,7441,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1461.0,GasA,Ex,Y,SBrkr,0,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2006,RFn,566.0,TA,TA,Y,0,32,0,0,0,None,None,None,0,6,2007,WD ,181000
778,80,RL,88.0,15400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,Unf,552.0,GasA,TA,Y,SBrkr,259,1774,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1961,Unf,384.0,TA,TA,Y,290,40,0,0,0,None,None,None,0,7,2009,WD ,165000
339,50,RL,68.0,10544,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,0,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,None,Attchd,1969,Fin,275.0,TA,TA,Y,287,0,280,0,0,None,None,None,0,4,2010,WD ,161000
2460,20,RL,85.0,10936,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1504.0,GasA,Ex,Y,SBrkr,0,1504,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2006,Fin,510.0,TA,TA,Y,144,0,0,0,0,None,None,None,0,9,2006,New,199000
320,60,RL,80.0,11316,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,817.0,GasA,Ex,Y,SBrkr,0,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002,Fin,510.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,2,2010,WD ,214900
2461,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1278.0,GasA,Ex,Y,SBrkr,0,1278,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006,RFn,584.0,TA,TA,Y,0,60,0,0,0,None,None,None,0,10,2006,New,198600
2449,60,RL,93.0,12090,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141.0,GasA,Gd,Y,SBrkr,0,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1998,Fin,420.0,TA,TA,Y,144,123,0,0,0,None,None,None,0,7,2006,WD ,258000
817,90,RL,84.8,7939,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1168.0,GasA,Ex,Y,SBrkr,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,2000,Fin,820.0,TA,TA,Y,312,0,0,0,0,None,None,None,0,10,2009,WD ,269500
1096,60,RL,63.2,7750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,707.0,GasA,Ex,Y,SBrkr,0,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2002,Fin,403.0,TA,TA,Y,100,35,0,0,0,None,None,None,0,4,2008,WD ,176000
1893,80,RL,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,1302.0,GasA,Ex,Y,SBrkr,0,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,None,Attchd,1964,RFn,309.0,TA,TA,Y,333,0,0,0,0,None,MnPrv,None,0,10,2007,CWD,158000
479,80,RL,67.6,7750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,408.0,GasA,Ex,Y,SBrkr,0,1419,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002,Fin,527.0,TA,TA,Y,120,0,0,0,0,None,None,None,0,3,2009,WD ,184100
1657,20,RL,128.0,13001,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,BLQ,1625.0,GasA,TA,Y,SBrkr,0,1220,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1971,Unf,944.0,TA,TA,Y,0,0,249,0,0,None,None,None,0,9,2007,WD ,170000
937,80,RL,75.0,13607,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,572.0,GasA,Gd,Y,SBrkr,0,1982,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,1986,Fin,501.0,TA,TA,Y,400,112,0,0,0,None,None,Shed,1500,4,2009,WD ,208000
879,120,RM,52.8,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848.0,GasA,Ex,Y,SBrkr,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,None,Attchd,2003,Fin,420.0,TA,TA,Y,140,0,0,0,0,None,None,None,0,5,2009,WD ,140000
945,120,RM,44.0,3843,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1596.0,GasA,Ex,Y,SBrkr,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007,Fin,482.0,TA,TA,Y,162,53,0,153,0,None,None,None,0,6,2009,New,230000
1010,120,RL,65.0,5950,Pave,None,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1337.0,GasA,Gd,Y,SBrkr,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989,RFn,462.0,TA,TA,Y,0,73,154,0,0,None,None,None,0,4,2008,WD ,188500
2861,50,RL,80.0,12400,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,Unf,901.0,GasA,TA,Y,SBrkr,0,1717,0.0,0.0,1,1,2,1,TA,7,Typ,1,Gd,Attchd,1940,Unf,410.0,TA,TA,Y,0,0,0,0,113,None,None,None,0,2,2006,WD ,194000
1245,20,RL,75.0,10425,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1104.0,GasA,Gd,Y,SBrkr,0,1104,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1956,RFn,384.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,4,2008,WD ,133000
